phase,strategy,window_k,decay_lambda,use_fusion,use_decay,physics_bounds_mode,anomaly_score,smoothing_window,threshold_mode,auroc,auroc_ci_lo,auroc_ci_hi,auprc,best_f1,best_threshold,best_precision,best_recall,false_alarm_rate_per_day,auroc_fused_u,auroc_fused_d,auroc_max_d,auroc_max_u,auroc_mean_u,auroc_composite_ud,f1_at_f1opt,f1_at_q90,f1_at_q95,f1_at_q99,prec_at_q95,rec_at_q95,fpr_at_q95,prec_at_q99,rec_at_q99,fpr_at_q99
hyperparam,physics,12,2.0,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6847,0.4605,0.5387,0.0873,0.0996,0.01,0.0524,1.0,24.0,0.6847,0.5784,0.5646,0.6847,0.5883,0.5784,0.0996,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,physics,12,2.0,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6847,0.4605,0.5387,0.0873,0.0996,0.01,0.0524,1.0,24.0,0.6847,0.5646,0.5646,0.6847,0.5883,0.5646,0.0996,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,physics,24,0.1,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6847,0.4605,0.5387,0.0873,0.0996,0.01,0.0524,1.0,24.0,0.6847,0.6151,0.5819,0.6847,0.7803,0.6151,0.0996,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,physics,24,0.1,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6847,0.4605,0.5387,0.0873,0.0996,0.01,0.0524,1.0,24.0,0.6847,0.5819,0.5819,0.6847,0.7803,0.5819,0.0996,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,physics,24,0.25,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6847,0.4605,0.5387,0.0873,0.0996,0.01,0.0524,1.0,24.0,0.6847,0.6079,0.5734,0.6847,0.6915,0.6079,0.0996,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,physics,24,0.25,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6847,0.4605,0.5387,0.0873,0.0996,0.01,0.0524,1.0,24.0,0.6847,0.5734,0.5734,0.6847,0.6915,0.5734,0.0996,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,physics,24,0.5,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6847,0.4605,0.5387,0.0873,0.0996,0.01,0.0524,1.0,24.0,0.6847,0.5994,0.5719,0.6847,0.6363,0.5994,0.0996,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,physics,24,0.5,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6847,0.4605,0.5387,0.0873,0.0996,0.01,0.0524,1.0,24.0,0.6847,0.5719,0.5719,0.6847,0.6363,0.5719,0.0996,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,physics,24,1.0,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6847,0.4605,0.5387,0.0873,0.0996,0.01,0.0524,1.0,24.0,0.6847,0.5857,0.5699,0.6847,0.6045,0.5857,0.0996,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,physics,24,1.0,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6847,0.4605,0.5387,0.0873,0.0996,0.01,0.0524,1.0,24.0,0.6847,0.5699,0.5699,0.6847,0.6045,0.5699,0.0996,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,physics,24,2.0,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6847,0.4605,0.5387,0.0873,0.0996,0.01,0.0524,1.0,24.0,0.6847,0.5787,0.5646,0.6847,0.5897,0.5786,0.0996,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,physics,24,2.0,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6847,0.4605,0.5387,0.0873,0.0996,0.01,0.0524,1.0,24.0,0.6847,0.5646,0.5646,0.6847,0.5897,0.5646,0.0996,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,1,0.1,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6715,0.6401,0.7062,0.0902,0.1901,0.485,0.1629,0.2283,1.5584,0.6715,0.7556,0.7556,0.6715,0.5921,0.7786,0.1901,0.1002,0.1009,0.1034,0.0532,0.9909,0.9763,0.0546,0.9726,0.932
hyperparam,composite,1,0.1,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6715,0.6401,0.7062,0.0902,0.1901,0.485,0.1629,0.2283,1.5584,0.6715,0.7556,0.7556,0.6715,0.5921,0.7786,0.1901,0.1002,0.1009,0.1034,0.0532,0.9909,0.9763,0.0546,0.9726,0.932
hyperparam,composite,1,0.25,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6715,0.6401,0.7062,0.0902,0.1901,0.485,0.1629,0.2283,1.5584,0.6715,0.7556,0.7556,0.6715,0.5921,0.7786,0.1901,0.1002,0.1009,0.1034,0.0532,0.9909,0.9763,0.0546,0.9726,0.932
hyperparam,composite,1,0.25,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6715,0.6401,0.7062,0.0902,0.1901,0.485,0.1629,0.2283,1.5584,0.6715,0.7556,0.7556,0.6715,0.5921,0.7786,0.1901,0.1002,0.1009,0.1034,0.0532,0.9909,0.9763,0.0546,0.9726,0.932
hyperparam,composite,1,0.5,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6715,0.6401,0.7062,0.0902,0.1901,0.485,0.1629,0.2283,1.5584,0.6715,0.7556,0.7556,0.6715,0.5921,0.7786,0.1901,0.1002,0.1009,0.1034,0.0532,0.9909,0.9763,0.0546,0.9726,0.932
hyperparam,composite,1,0.5,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6715,0.6401,0.7062,0.0902,0.1901,0.485,0.1629,0.2283,1.5584,0.6715,0.7556,0.7556,0.6715,0.5921,0.7786,0.1901,0.1002,0.1009,0.1034,0.0532,0.9909,0.9763,0.0546,0.9726,0.932
hyperparam,composite,1,1.0,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6715,0.6401,0.7062,0.0902,0.1901,0.485,0.1629,0.2283,1.5584,0.6715,0.7556,0.7556,0.6715,0.5921,0.7786,0.1901,0.1002,0.1009,0.1034,0.0532,0.9909,0.9763,0.0546,0.9726,0.932
hyperparam,composite,1,1.0,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6715,0.6401,0.7062,0.0902,0.1901,0.485,0.1629,0.2283,1.5584,0.6715,0.7556,0.7556,0.6715,0.5921,0.7786,0.1901,0.1002,0.1009,0.1034,0.0532,0.9909,0.9763,0.0546,0.9726,0.932
hyperparam,composite,1,2.0,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6715,0.6401,0.7062,0.0902,0.1901,0.485,0.1629,0.2283,1.5584,0.6715,0.7556,0.7556,0.6715,0.5921,0.7786,0.1901,0.1002,0.1009,0.1034,0.0532,0.9909,0.9763,0.0546,0.9726,0.932
hyperparam,composite,1,2.0,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6715,0.6401,0.7062,0.0902,0.1901,0.485,0.1629,0.2283,1.5584,0.6715,0.7556,0.7556,0.6715,0.5921,0.7786,0.1901,0.1002,0.1009,0.1034,0.0532,0.9909,0.9763,0.0546,0.9726,0.932
hyperparam,composite,3,0.1,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.7552,0.7186,0.7887,0.2714,0.2626,0.21,0.1891,0.4292,2.4437,0.7552,0.7782,0.8097,0.6693,0.6178,0.7928,0.2626,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0003
hyperparam,composite,3,0.1,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6693,0.6322,0.6997,0.1021,0.1877,0.58,0.1617,0.2237,1.5402,0.6693,0.8097,0.8097,0.6693,0.6178,0.8122,0.1877,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,3,0.25,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.743,0.7088,0.7747,0.2648,0.2847,0.3,0.7091,0.1781,0.097,0.743,0.7768,0.8026,0.6838,0.6165,0.7886,0.2847,0.2121,0.2667,0.247,0.4938,0.1826,0.0104,0.9688,0.1416,0.0003
hyperparam,composite,3,0.25,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6838,0.6433,0.7103,0.1124,0.1877,0.69,0.1617,0.2237,1.5402,0.6838,0.8026,0.8026,0.6838,0.6165,0.8092,0.1877,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,3,0.5,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.7155,0.682,0.7479,0.2689,0.29,0.355,0.78,0.1781,0.0667,0.7155,0.7659,0.7834,0.6852,0.6136,0.7796,0.29,0.1693,0.1714,0.1859,0.1026,0.5205,0.2519,0.1384,0.2831,0.0975
hyperparam,composite,3,0.5,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6852,0.6442,0.7092,0.1126,0.188,0.81,0.1597,0.2283,1.5947,0.6852,0.7834,0.7834,0.6852,0.6136,0.7905,0.188,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,3,1.0,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6888,0.655,0.7214,0.2618,0.2891,0.425,1.0,0.1689,0.0,0.6888,0.7559,0.7618,0.6852,0.607,0.7745,0.2891,0.1053,0.1105,0.1354,0.0586,0.9589,0.8517,0.0735,0.8584,0.5985
hyperparam,composite,3,1.0,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6852,0.6442,0.7092,0.1126,0.1876,0.93,0.1592,0.2283,1.6008,0.6852,0.7618,0.7618,0.6852,0.607,0.7648,0.1876,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,3,2.0,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6832,0.6487,0.7164,0.261,0.2635,0.47,0.5065,0.1781,0.2304,0.6832,0.7533,0.7556,0.6852,0.5973,0.7778,0.2635,0.1004,0.1028,0.1047,0.0543,0.9817,0.9467,0.0554,0.9635,0.9096
hyperparam,composite,3,2.0,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6852,0.6442,0.7092,0.1126,0.0997,0.915,0.0525,1.0,23.9879,0.6852,0.7556,0.7556,0.6852,0.5973,0.7559,0.0997,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,6,0.1,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.7786,0.7418,0.8156,0.3151,0.3339,0.14,0.2617,0.4612,1.7281,0.7786,0.8001,0.8439,0.6535,0.6603,0.8045,0.3339,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0003
hyperparam,composite,6,0.1,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6535,0.6186,0.6862,0.0823,0.1724,0.69,0.1485,0.2055,1.5644,0.6535,0.8439,0.8439,0.6535,0.6603,0.8489,0.1724,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,6,0.25,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.7703,0.7358,0.8052,0.2884,0.2806,0.235,0.661,0.1781,0.1213,0.7703,0.785,0.8166,0.6649,0.6524,0.7949,0.2806,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0003
hyperparam,composite,6,0.25,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6649,0.6348,0.6979,0.0853,0.167,0.85,0.1386,0.21,1.7342,0.6649,0.8166,0.8166,0.6649,0.6524,0.821,0.167,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,6,0.5,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.7317,0.6971,0.763,0.271,0.2889,0.32,0.7647,0.1781,0.0728,0.7317,0.7706,0.7843,0.666,0.6356,0.7836,0.2889,0.1842,0.2213,0.2676,0.2038,0.242,0.0523,0.5,0.1826,0.0101
hyperparam,composite,6,0.5,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.666,0.6362,0.6984,0.0854,0.1621,0.955,0.1256,0.2283,2.1102,0.666,0.7843,0.7843,0.666,0.6356,0.7861,0.1621,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,6,1.0,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6924,0.6582,0.7247,0.265,0.2891,0.415,1.0,0.1689,0.0,0.6924,0.755,0.7618,0.666,0.6131,0.7747,0.2891,0.1069,0.1219,0.1494,0.0652,0.9406,0.7466,0.0824,0.8037,0.4955
hyperparam,composite,6,1.0,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.666,0.6362,0.6984,0.0854,0.0997,0.97,0.0525,1.0,23.9757,0.666,0.7618,0.7618,0.666,0.6131,0.7608,0.0997,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,6,2.0,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6842,0.6499,0.7177,0.2612,0.2635,0.47,0.5065,0.1781,0.2304,0.6842,0.754,0.7556,0.666,0.5982,0.7779,0.2635,0.1004,0.1029,0.1047,0.0543,0.9817,0.9459,0.0554,0.9635,0.9096
hyperparam,composite,6,2.0,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.666,0.6362,0.6984,0.0854,0.0997,0.915,0.0525,1.0,23.9879,0.666,0.7556,0.7556,0.666,0.5982,0.7544,0.0997,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,12,0.1,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.7987,0.7611,0.834,0.3861,0.4194,0.115,0.7143,0.2968,0.1577,0.7987,0.808,0.8764,0.6445,0.7129,0.8116,0.4194,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0003
hyperparam,composite,12,0.1,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6445,0.6088,0.6766,0.0843,0.1689,0.83,0.1457,0.2009,1.5644,0.6445,0.8764,0.8764,0.6445,0.7129,0.8774,0.1689,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,12,0.25,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.7788,0.7441,0.8125,0.297,0.3096,0.175,0.2211,0.516,2.4133,0.7788,0.7908,0.8174,0.6566,0.6826,0.7984,0.3096,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0003
hyperparam,composite,12,0.25,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6566,0.6176,0.6861,0.1562,0.1596,0.965,0.1241,0.2237,2.098,0.6566,0.8174,0.8174,0.6566,0.6826,0.8192,0.1596,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,12,0.5,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.736,0.7017,0.7682,0.2645,0.2955,0.315,0.8667,0.1781,0.0364,0.736,0.7722,0.7843,0.657,0.6444,0.7845,0.2955,0.2174,0.2302,0.2921,0.2424,0.2192,0.0379,0.8125,0.1781,0.0023
hyperparam,composite,12,0.5,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.657,0.6182,0.6864,0.1562,0.0998,0.98,0.0525,1.0,23.9515,0.657,0.7843,0.7843,0.657,0.6444,0.7841,0.0998,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,12,1.0,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6924,0.6583,0.7248,0.2653,0.2891,0.415,1.0,0.1689,0.0,0.6924,0.755,0.7618,0.657,0.6148,0.7747,0.2891,0.107,0.122,0.1497,0.0653,0.9406,0.7456,0.0825,0.8037,0.4944
hyperparam,composite,12,1.0,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.657,0.6182,0.6864,0.1562,0.0997,0.97,0.0525,1.0,23.9757,0.657,0.7618,0.7618,0.657,0.6148,0.7605,0.0997,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,12,2.0,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6842,0.6498,0.7177,0.2612,0.2635,0.47,0.5065,0.1781,0.2304,0.6842,0.754,0.7556,0.657,0.5995,0.7779,0.2635,0.1004,0.1029,0.1047,0.0543,0.9817,0.9459,0.0554,0.9635,0.9096
hyperparam,composite,12,2.0,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.657,0.6182,0.6864,0.1562,0.0997,0.915,0.0525,1.0,23.9879,0.657,0.7556,0.7556,0.657,0.5995,0.7544,0.0997,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,24,0.1,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.7886,0.7511,0.8242,0.397,0.4603,0.09,0.5472,0.3973,0.4366,0.7886,0.8054,0.8764,0.611,0.7706,0.8083,0.4603,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0003
hyperparam,composite,24,0.1,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.611,0.5661,0.6421,0.0811,0.1461,0.945,0.1134,0.2055,2.1344,0.611,0.8764,0.8764,0.611,0.7706,0.8758,0.1461,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,24,0.25,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.7794,0.7437,0.8135,0.3048,0.3079,0.175,0.2416,0.4247,1.7706,0.7794,0.7906,0.8174,0.608,0.6936,0.798,0.3079,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0003
hyperparam,composite,24,0.25,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.608,0.5641,0.642,0.083,0.1,0.985,0.0526,1.0,23.903,0.608,0.8174,0.8174,0.608,0.6936,0.8177,0.1,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,24,0.5,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.7362,0.7018,0.7683,0.2646,0.2966,0.315,0.8864,0.1781,0.0303,0.7362,0.7722,0.7843,0.6087,0.6465,0.7845,0.2966,0.2183,0.2308,0.2921,0.2437,0.2192,0.0376,0.8125,0.1781,0.0023
hyperparam,composite,24,0.5,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6087,0.5633,0.6419,0.0801,0.0998,0.98,0.0525,1.0,23.9515,0.6087,0.7843,0.7843,0.6087,0.6465,0.7842,0.0998,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,24,1.0,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6924,0.6583,0.7248,0.2653,0.2891,0.415,1.0,0.1689,0.0,0.6924,0.7551,0.7618,0.6087,0.6164,0.7747,0.2891,0.107,0.122,0.1497,0.0653,0.9406,0.7456,0.0825,0.8037,0.4944
hyperparam,composite,24,1.0,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6087,0.5633,0.6419,0.0801,0.0997,0.97,0.0525,1.0,23.9757,0.6087,0.7618,0.7618,0.6087,0.6164,0.7607,0.0997,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
hyperparam,composite,24,2.0,True,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6842,0.6498,0.7177,0.2612,0.2635,0.47,0.5065,0.1781,0.2304,0.6842,0.754,0.7556,0.6854,0.6011,0.7779,0.2635,0.1004,0.1029,0.1047,0.0543,0.9817,0.9459,0.0554,0.9635,0.9096
hyperparam,composite,24,2.0,False,True,calibration_percentile,fused_u,1,f1_optimal_eval,0.6854,0.4644,0.5415,0.0874,0.0997,0.915,0.0525,1.0,23.9879,0.6854,0.7556,0.7556,0.6854,0.6011,0.7559,0.0997,0.0996,0.0996,0.0996,0.0524,1.0,1.0,0.0524,1.0,1.0
decay_ablation,historical,1,0.1,True,False,domain,fused_u,1,f1_optimal_eval,0.7347,0.7034,0.7646,0.11,0.2086,0.465,0.1247,0.6393,5.9606,0.7347,0.8067,0.8067,0.7347,0.619,0.8045,0.2086,0.1106,0.115,0.1176,0.0612,0.9543,0.8103,0.0627,0.9452,0.782
decay_ablation,historical,1,0.25,True,False,domain,fused_u,1,f1_optimal_eval,0.7347,0.7034,0.7646,0.11,0.2086,0.465,0.1247,0.6393,5.9606,0.7347,0.8067,0.8067,0.7347,0.619,0.8045,0.2086,0.1106,0.115,0.1176,0.0612,0.9543,0.8103,0.0627,0.9452,0.782
decay_ablation,historical,1,0.5,True,False,domain,fused_u,1,f1_optimal_eval,0.7347,0.7034,0.7646,0.11,0.2086,0.465,0.1247,0.6393,5.9606,0.7347,0.8067,0.8067,0.7347,0.619,0.8045,0.2086,0.1106,0.115,0.1176,0.0612,0.9543,0.8103,0.0627,0.9452,0.782
decay_ablation,historical,1,1.0,True,False,domain,fused_u,1,f1_optimal_eval,0.7347,0.7034,0.7646,0.11,0.2086,0.465,0.1247,0.6393,5.9606,0.7347,0.8067,0.8067,0.7347,0.619,0.8045,0.2086,0.1106,0.115,0.1176,0.0612,0.9543,0.8103,0.0627,0.9452,0.782
decay_ablation,historical,1,2.0,True,False,domain,fused_u,1,f1_optimal_eval,0.7347,0.7034,0.7646,0.11,0.2086,0.465,0.1247,0.6393,5.9606,0.7347,0.8067,0.8067,0.7347,0.619,0.8045,0.2086,0.1106,0.115,0.1176,0.0612,0.9543,0.8103,0.0627,0.9452,0.782
decay_ablation,historical,3,0.1,True,False,domain,fused_u,1,f1_optimal_eval,0.8207,0.7831,0.8573,0.3747,0.5374,0.22,0.5191,0.5571,0.6852,0.8207,0.8364,0.8165,0.6686,0.6471,0.8365,0.5374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,3,0.25,True,False,domain,fused_u,1,f1_optimal_eval,0.8207,0.7831,0.8573,0.3747,0.5374,0.22,0.5191,0.5571,0.6852,0.8207,0.8364,0.8165,0.6686,0.6471,0.8365,0.5374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,3,0.5,True,False,domain,fused_u,1,f1_optimal_eval,0.8207,0.7831,0.8573,0.3747,0.5374,0.22,0.5191,0.5571,0.6852,0.8207,0.8364,0.8165,0.6686,0.6471,0.8365,0.5374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,3,1.0,True,False,domain,fused_u,1,f1_optimal_eval,0.8207,0.7831,0.8573,0.3747,0.5374,0.22,0.5191,0.5571,0.6852,0.8207,0.8364,0.8165,0.6686,0.6471,0.8365,0.5374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,3,2.0,True,False,domain,fused_u,1,f1_optimal_eval,0.8207,0.7831,0.8573,0.3747,0.5374,0.22,0.5191,0.5571,0.6852,0.8207,0.8364,0.8165,0.6686,0.6471,0.8365,0.5374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,6,0.1,True,False,domain,fused_u,1,f1_optimal_eval,0.8138,0.778,0.8503,0.4762,0.6475,0.115,0.7561,0.5662,0.2425,0.8138,0.8502,0.8167,0.6461,0.6885,0.845,0.6475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,6,0.25,True,False,domain,fused_u,1,f1_optimal_eval,0.8138,0.778,0.8503,0.4762,0.6475,0.115,0.7561,0.5662,0.2425,0.8138,0.8502,0.8167,0.6461,0.6885,0.845,0.6475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,6,0.5,True,False,domain,fused_u,1,f1_optimal_eval,0.8138,0.778,0.8503,0.4762,0.6475,0.115,0.7561,0.5662,0.2425,0.8138,0.8502,0.8167,0.6461,0.6885,0.845,0.6475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,6,1.0,True,False,domain,fused_u,1,f1_optimal_eval,0.8138,0.778,0.8503,0.4762,0.6475,0.115,0.7561,0.5662,0.2425,0.8138,0.8502,0.8167,0.6461,0.6885,0.845,0.6475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,6,2.0,True,False,domain,fused_u,1,f1_optimal_eval,0.8138,0.778,0.8503,0.4762,0.6475,0.115,0.7561,0.5662,0.2425,0.8138,0.8502,0.8167,0.6461,0.6885,0.845,0.6475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,12,0.1,True,False,domain,fused_u,1,f1_optimal_eval,0.8132,0.7804,0.8438,0.4074,0.5932,0.045,0.7778,0.4795,0.1819,0.8132,0.8786,0.8241,0.6454,0.7347,0.8728,0.5932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,12,0.25,True,False,domain,fused_u,1,f1_optimal_eval,0.8132,0.7804,0.8438,0.4074,0.5932,0.045,0.7778,0.4795,0.1819,0.8132,0.8786,0.8241,0.6454,0.7347,0.8728,0.5932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,12,0.5,True,False,domain,fused_u,1,f1_optimal_eval,0.8132,0.7804,0.8438,0.4074,0.5932,0.045,0.7778,0.4795,0.1819,0.8132,0.8786,0.8241,0.6454,0.7347,0.8728,0.5932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,12,1.0,True,False,domain,fused_u,1,f1_optimal_eval,0.8132,0.7804,0.8438,0.4074,0.5932,0.045,0.7778,0.4795,0.1819,0.8132,0.8786,0.8241,0.6454,0.7347,0.8728,0.5932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,12,2.0,True,False,domain,fused_u,1,f1_optimal_eval,0.8132,0.7804,0.8438,0.4074,0.5932,0.045,0.7778,0.4795,0.1819,0.8132,0.8786,0.8241,0.6454,0.7347,0.8728,0.5932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,24,0.1,True,False,domain,fused_u,1,f1_optimal_eval,0.8338,0.8095,0.8554,0.3526,0.4924,0.02,0.7364,0.3699,0.1758,0.8338,0.9356,0.8325,0.6077,0.8151,0.9322,0.4924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,24,0.25,True,False,domain,fused_u,1,f1_optimal_eval,0.8338,0.8095,0.8554,0.3526,0.4924,0.02,0.7364,0.3699,0.1758,0.8338,0.9356,0.8325,0.6077,0.8151,0.9322,0.4924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,24,0.5,True,False,domain,fused_u,1,f1_optimal_eval,0.8338,0.8095,0.8554,0.3526,0.4924,0.02,0.7364,0.3699,0.1758,0.8338,0.9356,0.8325,0.6077,0.8151,0.9322,0.4924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
